id,followers,username,time,last_child_time,Hop,Non_follower
27133902,1039296,6lack,0,667808,0,0
1.14133E+18,2,officiial_anas,656807,656807,1,0
1.61641E+18,1,SebazMoon,651506,651506,1,0
138553155,707,lifeetbc,587484,591160,1,0
912664927,1186,MCMXCVI_A,569670,569670,1,0
1.27025E+18,499,SathulaBongani,550805,550805,1,1
1.50415E+18,37,YoungDr37448565,496319,496319,1,0
833736721,198,SurafaleA,494941,667808,2,0
421582380,307,JesusWuzzAJew,486821,486821,1,0
1.25447E+18,1146,ExtremelyKole,486287,667808,1,0
1.31243E+18,42,slaw803,422893,422893,1,0
8.16156E+17,383,Rlph_XX,418844,418844,1,0
1.30662E+18,1073,KCYON3,407510,667808,2,0
1.04102E+18,33,pninasasson,389702,389702,1,0
1.41591E+18,1,idkgod18,383120,383120,1,0
7.10935E+17,39,QuovadisW,381503,381503,1,0
1.24859E+18,219,tiaalh_,337925,406353,1,0
350016249,178,jbarrett195,486615,486615,1,0
1486172533,146,missashleh,315446,315446,1,0
2253197456,1437,admirethegirl,308027,308027,1,0
86613430,254,_LaLucky,304603,304603,1,0
1.23496E+18,101,2hard2kiII,300926,300926,1,0
3395804534,90,goodhumanstan,277656,277656,1,0
7.94567E+17,288,rajenn714,252744,252744,1,0
1616257112,356,imdrizzy_ng,230265,667808,1,0
3302068367,312,Justmonaja,223721,223721,1,0
21603140,1011,robjhump,217087,217087,2,0
2169749384,72,moeluvlyj_long,198241,198241,1,0
1.07457E+18,23,DonnyFebles,184894,184894,1,1
1.29934E+18,15,sabrina_muhree,163156,163156,1,0
1460763980,73,zizzofalolu_17,148110,148110,1,0
1.47736E+18,205,jordaniiaa_,144762,144762,1,0
155971700,1366,Skeezy89,136434,667808,2,0
1.32831E+18,355,vvsgideon1,134636,667808,1,1
1.24389E+18,191,andrew_3stacks,130672,130672,1,1
158433221,2145,mcknz02,125512,667808,3,0
1.27022E+18,35,Justpatrick12,124970,124970,1,0
1.62638E+18,24,jeantopaz3,122022,122022,1,1
1.45748E+18,150,oloyedey4u0,120287,120287,1,1
142888110,102,MesWilliams,119549,119549,2,0
1377371360,7,SteedSimon,116761,116761,1,0
3123628639,907,AgwomJoshua,116043,667808,2,0
1.33845E+18,229,kamo05121,114190,114190,2,0
1.20931E+18,122,WisdomOchei,113380,113380,1,0
7.97046E+17,150,bavii94,108947,108947,1,0
8.20562E+17,1419,arnold_notes1,108882,667808,1,0
1.58207E+18,491,capitalgains_zw,102440,102440,1,0
1.53411E+18,1970,4StarboyymiEezy,97868,667808,2,0
2471763136,1183,Booitii,96959,667808,3,0
3780297193,94,SevyPay100,95798,95798,1,0
1.32906E+18,15,OhhyeahhJordan,85916,85916,1,0
132429304,38,PRPLNNJATRTL,85547,85547,1,0
1.32914E+18,43,MicahRo53546999,79127,79127,1,0
8.03186E+17,191,dece_tutt,78887,78887,1,0
8.68517E+17,67,drop_that_joint,78856,78856,1,0
1.1248E+18,568,slowlytxx,78238,78308,1,0
1.14797E+18,64,goldengodnora,75486,75486,2,0
1.2259E+18,353,overratedFrank,74766,667808,3,0
1.15731E+18,2,ID3NT1TY19,73218,73218,2,0
1.31865E+18,153,xamitexmusic,68520,68520,1,1
1.116E+18,693,switcherooooo,66702,667808,2,0
8.42741E+17,4233,splendor_obasi,66696,667808,2,0
1.61237E+18,131,e_o_b__99,66478,66478,2,0
1.02404E+18,93,MlohDj,65528,65528,1,0
1.16754E+18,522,real_favoryt,63659,667808,2,0
1.22991E+18,174,Jamie_ose,63572,667808,3,0
1.38662E+18,15,David61271273,62445,62445,1,1
1.62181E+18,2,LILDOPEXT,62161,62161,1,1
1.4146E+18,1067,MJayLeso,61873,667808,2,0
1.18332E+18,383,_grim_umar,61485,667808,2,0
1.47021E+18,379,kaiokev,61402,61402,1,0
801957679,6611,Chukky_Alozie,61370,667808,2,0
1.51281E+18,7,BoitumelloNA96,60591,60591,1,0
1.49664E+18,99,SIRTWAK_,59802,59802,1,1
1665399054,301,AzBold08,58509,667808,1,0
345544880,7340,kylaaaa__,57840,667808,2,0
1.16999E+18,2134,oluwatobi_x,57638,667808,2,0
43014530,1097,LisoIsCold,56752,56752,1,0
1157511763,56,barbiecaruso31,56540,56540,1,0
527726187,275,TheKolorBlue,56482,667808,2,0
855493100,1550,Hadassxh,55512,667808,2,0
753980126,245,Nsuami_Boursier,55035,55035,3,0
804309374,2177,thisfreedreamer,54979,54979,1,0
1.62799E+18,1,sanjuanita_f,54581,54581,1,1
435011866,3496,Theleaguesmusic,53821,667808,1,0
1.26605E+18,5493,TysonMthembu_,53228,667808,1,0
1.5895E+18,440,ThandiMkhize9,51686,51686,1,1
1.61281E+18,0,zeing_aer,51439,51439,1,0
1.38773E+18,18,Tommywenceslaus,51206,51206,1,0
441666623,3269,sami_incredible,51133,667808,2,0
1.61941E+18,121,shalala_simonda,51077,154273,1,0
1480204800,8761,gifkeyboard,49608,116445,1,1
2927982057,3667,Oshorenoya_,47973,667808,1,0
9.99313E+17,371,_Summerhuz,47872,667808,2,0
521011911,48,bragabrunoo97,47554,47554,2,0
8.31755E+17,132,OzukumAyang,47085,47085,1,1
4088715447,1515,deejjerry,46812,667808,1,0
1.19405E+18,89,1Luv1King,46412,46412,1,0
1.21187E+18,6,mariellehabibti,45746,45746,1,0
1.09938E+18,22,trey_figueroa,44868,44868,1,0
9.32642E+17,197,luuciti_,44582,44582,2,0
4817218460,246,blerd87,44561,223423,1,0
1.63874E+18,67,jadiep00hh,44416,667808,3,0
103426592,1378,URBANTHAMAN,43400,667808,2,0
1.51708E+18,420,blairhxxy414,45910,667808,3,0
946716372,607,mselenaz,43334,131038,1,0
1.32462E+18,2335,BobyRae_,58490,667808,2,0
1.161E+18,975,slimesrirracha,42009,569294,1,0
1.58379E+18,31,Markenio7,41577,41577,1,0
4038785165,543,clb_haze,41467,667808,1,0
9.93133E+17,1346,M_EX__Mngambi,40172,667808,1,0
4506108435,44,hitback_,39672,39672,1,0
1.2641E+18,185,kyngxxxz,39117,667808,1,0
527684231,736,_Dakol,38047,667808,1,0
7.97581E+17,1113,fayorseyadams,37948,667808,1,0
1.07542E+18,43,liza_overheard,37635,37635,1,0
28189337,702,HeyEskee,37209,38722,2,0
361239201,627,nathaliavbraz,37226,37226,1,0
3411003424,248,calebromero829,37169,37169,1,0
1.45738E+18,1099,BiggCwesi,37164,667808,3,0
1.26755E+18,290,jalaadayy,36476,50139,3,0
491457681,291,Sybotic,35991,35991,1,0
9.43994E+17,236,enchanthoneyy,35173,35173,1,1
1.38789E+18,743,Kutlwayne_,35100,667808,1,0
8.79842E+17,1356,_MaGatyeni_,35100,667808,2,0
1.20057E+18,36,allenrixxx,35033,35033,1,1
78455925,650,sahanaj,34711,68266,1,0
271679201,345,keontaenorm,34672,667808,1,0
61343396,1698,RicDiaghe,33916,667808,1,0
1.01936E+18,15,carlosaresjr,33414,33414,1,1
1.05917E+18,133,FolaRanking001,32649,32649,3,0
844784174,98,Fijian_flow727,31938,31938,1,0
1562442030,38,phinaldol,31854,31854,1,1
1.38498E+18,25,katie10160676,31053,31053,1,1
1.28622E+18,1676,__Dipronesis542,30888,667808,2,0
3043472897,477,SPHAMANDLAKOKI,30821,667808,2,0
1.59996E+18,8,rileytown4,30351,30351,1,0
1379371302,4688,darlytheboy,30288,667808,2,0
194512111,140,NayBleedsGreen,29626,95371,1,0
1.63431E+18,191,Oluwatobitweet_,29575,29575,1,1
1.37986E+18,346,OmahVibeZz,29550,667808,1,1
56174569,195,MTCMCMXCI,39664,39664,1,0
7.4029E+17,952,alexiia_CAMps,26617,26617,1,0
3645725489,53,Greyguzz,26045,26045,1,1
1.6265E+18,5,n0xxxstar,25628,25628,1,1
19729275,338,LordNazie,25563,25563,1,0
2758599058,114,mwakayanga,25447,667808,3,0
294689931,4633,djzhiro1,25421,667808,2,0
180727748,2133,akosua_win,22966,667808,2,0
8.01587E+17,307,sxrxhdm,22851,22851,1,1
1.42912E+18,382,Darkgold37,22822,22822,1,0
1.20363E+18,386,Adesanya__,22601,667808,2,0
9.36731E+17,1473,BoutSurvival,22198,667808,1,0
3318408462,217,q_baiz,21959,667808,1,0
4754526016,13532,Sharon_R_Nyika,21907,667808,2,0
1.03775E+18,2329,pperezzzzz,21688,667808,1,0
3042743665,225,Nellbeecky,21507,667808,3,0
9.57734E+17,459,iamchantel_b,21292,667808,1,0
1967674176,194,Inioluwa_luv,21303,21303,1,1
7.18486E+17,1614,darrieWRLD,20515,667808,1,0
9.40152E+17,997,sonOfUtopia,20114,667808,1,0
9.94902E+17,461,96Kilo,19852,667808,1,0
1.31026E+18,1711,g0os3_bumps,19513,19513,1,0
1.132E+18,453,Theolaa24,40896,667808,2,0
7.45813E+17,648,Jriveee,18172,18172,1,0
94532034,9974,Wejood26,18070,18070,1,0
1.52544E+18,507,tkibanedmai,18008,667808,2,0
1.20583E+18,841,sparo__x,17625,667808,3,0
1.26722E+18,124,Thokoza39124720,17676,20554,1,0
1.50917E+18,1129,stanyelyah,17506,667808,1,0
1.1483E+18,249,ptrkrnr,17461,17461,1,0
1.53544E+18,531,AstralDemonKaos,17417,29766,1,0
1.46132E+18,1101,GIRLTAKER147,17264,667808,3,0
952604455,855,TakamaruReviews,17051,17051,1,1
8.04467E+17,1214,_theprincealex,16970,667808,1,0
1.16995E+18,439,el_Vee__,16949,667808,2,0
1.39641E+18,5395,kaysArkye,16896,667808,2,0
1.60032E+18,6,kopo_sibusiso,16708,16708,1,0
1.2685E+18,72,agabs___,16402,16402,1,1
43563273,577,ceddytowa,16197,566216,2,0
1.55565E+18,33,ChorkorCowboy,15308,667808,2,0
2455037295,203,just_in_polo,15197,33944,1,0
9.99597E+17,893,Nkole_,15124,667808,1,0
7.30697E+17,1412,JustKlaiv,15041,667808,1,0
1.08204E+18,5020,Gilbert4L,14835,667808,2,0
1.21013E+18,532,stfuthug,14584,667808,1,0
9.13027E+17,1623,sizzn_,14410,667808,1,0
1.09533E+18,7268,_UsangaKelvin,14104,667808,1,0
7.09177E+17,4188,aylodotsol,14023,667808,1,0
1.28883E+18,324,iluvvhead,14021,43207,1,0
213231285,454,beenFredy,13741,667808,2,0
1.31164E+18,1119,Alhaji__Musa__,13721,667808,1,0
3672291447,2489,olaforshow,13722,667808,1,0
623537483,231,Mascarchota1,13363,667808,1,0
1.30871E+18,1446,OjekaCollinsma2,13180,667808,1,0
1.48188E+18,510,IAMDOUBLEXBABY,12540,667808,3,0
1.55896E+18,53,VAyiwe,12346,12346,1,1
2942874411,21,MarcAtkinson777,12342,12342,1,0
9.39947E+17,21,lilspoonin,12190,12190,1,0
1.61379E+18,242,Paskieyy,11902,11902,1,0
1.31972E+18,111,kreativeplug,11894,11894,1,0
1.28678E+18,1972,Gyimmi1,11515,667808,1,0
1.50822E+18,65,TweetKp4,11446,11446,1,0
1.55666E+18,11,sambubob,11110,11110,1,1
9.60934E+17,2810,zintlevac,10846,667808,2,0
3809298014,95,mindful_manny,10575,10575,1,0
86558391,692,kaosisochvkwu,10164,667808,1,0
1.17572E+18,2066,ConriqueWillia2,10078,667808,1,0
1.09313E+18,446,I_rexBlacck,10415,667808,3,0
1.5843E+18,16,ZweMccober,9800,9800,1,1
9.77932E+17,1216,Micaiah99,9599,667808,2,0
563131708,1009,nathi_sonke,9194,667808,2,0
1.59213E+18,141,didubrushyet99,9170,9170,1,0
1.1638E+18,955,thabzabroe,8921,667808,2,0
1.01383E+18,26,dan_shako,8549,8549,1,0
1.50233E+18,39,Artitudezay,8238,8238,1,0
1447050788,7292,panhoracy,7757,7757,1,0
9.6131E+17,248,mahnlikegatana,7650,7650,1,0
35257357,351,tannamariesings,7609,130429,1,0
1.58724E+18,22,ArturoParkerXYZ,7490,7490,1,0
1.2573E+18,43,Dmdfaji,7194,7194,3,0
1.55184E+18,147,adolgutierrez1,7113,7113,1,1
3295201415,1002,hd_kuypers,6532,667808,1,0
3929277376,1338,middlechighld,6464,667808,1,0
1.30408E+18,28,tysavage_savage,6250,6250,1,0
325845891,785,ggiovanii8,6207,34811,1,0
1.16037E+18,586,FendiMani,5918,667808,1,0
1.46891E+18,479,PrinceSanele11,5863,19907,1,0
1.39455E+18,13,ArianaS62549147,5654,5654,1,0
1.0955E+18,226,AmiraJowers,5602,5602,1,0
2838023613,158,GypsyKingGK,5184,667808,1,0
1.53564E+18,43,Prince832324772,5017,5017,1,1
1.28543E+18,8,manlikeastro,4993,4993,1,0
1.52109E+18,118,seez_blacktree_,4884,667808,1,0
575880348,2506,eujeffersonh,4734,4734,1,1
8.57654E+17,817,Believer_Global,4562,667808,1,0
1439219161,49,Drblaqq,4499,4499,1,1
235781815,194,ItsMeT96,4435,4435,1,0
1.31507E+18,334,dckempire,4338,4338,1,0
183258321,421,HaREtHEDuKE15,5506,5506,1,0
1.23221E+18,90,iriartep11,4272,4272,1,0
1862562738,19,SuzzyWilson2,3736,3736,1,0
4478710393,74,taint_whorelow,3493,3493,1,0
1.1419E+18,19,Alex_07_2,3453,3453,1,0
7.42401E+17,27,mollullo,3376,3376,1,0
1.18852E+18,520,isahsulzz,3220,667808,1,0
393149455,351,thatJAIMESkid,3158,667808,1,0
1.30095E+18,13554,campbarbmarley,2731,667808,1,0
1.55992E+18,63,kekemuchacho1,2541,667808,1,0
98522867,1742,beeroe93,2537,115462,1,1
1.61943E+18,20,QTahshaar,2431,2431,1,1
1.26044E+18,22,1_sun_,1847,1847,1,0
452954624,41,084Corisma,1844,1844,1,0
1.26471E+18,89,kadvander,1713,1713,1,1
876096758,219,igor7_11,1726,667808,1,0
7.22377E+17,1253,edensftrbnd,1680,667808,1,0
4515385754,21,StuartDepo,1478,1478,1,0
1.27974E+18,692,psychoyasminaa,1425,5459,1,0
1.56668E+18,506,bej3weled09,1388,667808,2,0
9.38649E+17,1367,sayrahh_xx,1384,667808,1,0
2191960471,13359,XMPLMAG,5142,667808,1,0
9.94305E+17,531,NomceboMokoena7,1330,667808,1,0
1.26734E+18,5105,YaniqueJLambert,1312,667808,2,0
2658258952,221,vs5340565,1295,1295,1,0
1.55545E+18,49,GoldLoopMenace1,1229,1229,1,0
1.29369E+18,14,ed2rummy,1199,1199,1,0
349503920,48,MairaWithAnI,1112,1112,1,0
1.28145E+18,297,_OfficialYt1,1101,21129,1,0
1.09145E+18,327,blaq_asuku,1076,667808,1,0
95803370,660,NicBehave,1058,667808,1,0
1.26464E+18,612,beaumsr,1049,667808,1,0
1.00699E+18,70,JJForPeteSake,912,912,1,0
1.26618E+18,42,_Squeakyyyy,878,878,1,0
1.34811E+18,53,DStarRAW_,758,758,1,0
7.36942E+17,1187,iisaiahnana,665,667808,1,0
7.21516E+17,4943,_c_l_o__,654,667808,1,0
1.27461E+18,123,bryme_,647,667808,1,0
67771990,5461,KMoreLife,610,610,1,0
7.45815E+17,51,DantesDad916,545,667808,1,0
416727398,9637,SoururYalda,446,667808,1,0
1.40838E+18,130,elnegrodepr,445,445,1,0
1.12045E+18,504,Mahmudbaffa_,408,667808,1,0
8.8129E+17,11,LazyKiwi04,363,363,1,0
1.21253E+18,21,TySouffrant,325,667808,1,0
1.54958E+18,25,MvsNinja,270,270,1,0
1.50995E+18,112,GOHILL99,251,667808,1,0
1.07982E+18,6296,DiaryOfKeysus,233,667808,3,0
1.55161E+18,100,iiamlethuyung,66025,66025,1,0
7.38512E+17,1293,iadoredessy,205,667808,1,0
1.11062E+18,1053,Movichy_ZYM,201,667808,1,0
9.61476E+17,307,VONNEYVONNERAY,200,667808,1,0
1251051475,490,AaronG2323,165,667808,1,0
441594076,911,_hiimchan,123,667808,1,0
9.58261E+17,100,cinqueazy,87,87,1,0
1.43219E+18,227,vnxsilva,118,118,1,1
2881378237,404,_kenzxie,64,667808,1,0
1.52703E+18,34,MrRanking19,38,38,1,0
7.71007E+17,5533,Wakas3rdCousin,30,667808,1,0
517938779,615,WyeBrown,667808,667808,2,0
25932897,3183,rajifusama,620073,620073,1,1
63559847,1389,justmedarnaii,594203,594203,1,0
111219100,485,Trappin_Soulz,584454,667808,1,0
1.64132E+18,24,wedyl4,575069,575069,1,1
1.08267E+18,82,siin_ciity,571867,571867,1,0
1.00917E+18,22,noeliaherreraaa,570549,570549,1,0
1.35909E+18,178,Blixsman,567788,667808,1,0
1.18642E+18,353,scroogebabymars,566441,667808,1,0
2587966653,268,Setraaaaa,566411,566411,1,0
134910210,1446,fega_rk,549005,667808,3,0
90144982,979,LiLBaBiK,548425,548425,1,0
1.24917E+18,30,devinS2me,511478,511478,1,0
1.16147E+18,1963,kvngofthesea,510530,667808,1,0
439433383,1187,angiee_lovv,507845,507845,1,0
9.22971E+17,124,patrice_wishart,507663,534269,1,0
9.12174E+17,114,lxyluv,506348,506348,1,0
219621107,3280,ifeanyicris,490998,667808,1,0
1.10548E+18,139,jxnnara,488745,488745,1,0
235348371,945,Lexxxnikol,486293,486293,1,0
350640413,843,AriesinVirgo,486022,486022,1,0
26559143,963,MonieMoe09,486022,667808,1,0
145472070,1289,Mocrimz,486190,667808,1,0
1445168365,507,Mayracaandela,485131,485131,1,0
375739816,210,BrownEyezBrinye,479877,479877,2,0
464282081,6494,mmolaigaone,471442,667808,2,0
1.35735E+18,831,SirWilliam_W,443638,443638,1,0
7.99298E+17,233,NompumeleloM__,441554,667808,2,0
1.25149E+18,1823,collinsoshea__,402415,667808,2,0
8.19175E+17,426,diamondtrvp,396573,667808,1,0
612192977,1406,RickFlairr_,377652,377652,1,1
1.23133E+18,316,DC_Chaser_,372983,667808,2,0
9.07712E+17,2247,_MissNRN,364137,667808,2,0
1.32042E+18,326,ramsiz_,362884,667808,1,0
566044618,1578,Mubarak__oo,361613,667808,1,0
312985202,152,dreadhead3stack,345148,345148,1,0
1.58824E+18,410,JbfcTopMemba,340986,667808,2,0
1.09792E+18,730,SanakiLeslie,325110,667808,1,0
1.36292E+18,106,shemtree,324157,487405,3,0
1.4582E+18,61,paakow_jnrr,323574,667808,2,0
2557516189,477,killseptember,321541,667808,1,0
1.23382E+18,1,KayondaN,320871,320871,1,0
1.22328E+18,1394,dracoplaysdirty,319901,667808,1,0
87594960,3774,the_monAlicia,315776,667808,2,0
1.01745E+18,799,PhatJ8,314478,667808,1,0
306860879,278,nayynastie,313421,313421,1,0
2934324279,1031,mishaelly22,310709,667808,1,0
1.05447E+18,787,gomeznath23,310413,351483,1,0
1.22161E+18,359,postakal_,309056,309056,1,1
509202054,362,NyjahNyj,306901,306901,1,0
1.27152E+18,8,I_pulane,304711,304711,2,0
374133982,215,SurfyTheWave,303347,667808,1,0
1.56227E+18,174,hibuddyluv,302920,667808,1,0
1.21786E+18,23,ImGene,301955,301955,1,0
1.25694E+18,2902,15Asande,301793,667808,2,0
1.43716E+18,124,Satapatata,301551,301551,1,0
236231771,2706,CherryTNT_,300515,667808,1,0
2688495071,608,kg_dari,298652,667808,2,0
1.38276E+18,486,blackveraldo,289958,667808,1,0
890626988,513,Roddgers021,277360,277360,2,0
1.50266E+18,91,peacelovejer,260984,260984,1,1
8.28539E+17,2887,SemajThatWay,256861,488771,1,0
874400106,469,__qxsc_,255813,255813,1,0
7.97166E+17,74,Kea_Mosolotsane,232724,232724,2,0
498451810,1191,LetMeTlkMyShyt,228278,228278,1,0
264203055,263,Mxnyawi,227908,227908,1,0
1.12695E+18,82,SDemboiz,227833,667808,1,0
1.28738E+18,2,Punkunush_,227712,227712,1,1
2948614553,7158,ndinani__,227657,667808,2,0
116933102,72,paaulosouuza,227216,227216,1,0
7.49489E+17,169,liiissetgarcia,226068,226068,1,0
409358700,431,GayaTosh,223640,223640,1,0
581878234,516,legenderifilms,223406,223406,1,0
154790871,791,ScorpioDelizia,222890,667808,2,0
64526358,893,_cayleejadee,219807,667808,2,0
8.16805E+17,972,wiza_chibale,209269,667808,1,0
1.58073E+18,79,JoshuaIsiguzo_,203852,667808,2,0
9.56275E+17,701,__Ndaba,190536,667808,1,0
8.86746E+17,457,hummingbird658,188019,667808,2,0
191839467,1004,whereiswale,186497,667808,2,0
2453115763,68,clasicxchrome,182539,182539,1,0
1.6384E+18,10,SimosezweN33727,181574,181574,1,0
1.34092E+18,178,DomCobb14,177247,177247,1,0
1.39918E+18,8,Juan29312285,604278,604278,1,0
50714740,1067,QueenThuggin,165839,667808,3,0
1470529147,5842,emilyestrada39,165332,667808,1,0
2284246259,1224,payno_heart1D,160422,160422,1,0
7.57736E+17,173,ssubriya,160314,160314,1,0
1.33173E+18,389,ficklefeminist,157358,667808,3,0
715240068,1297,KingKB_1,153837,153837,2,0
1693307587,826,__RhiannonJade,153400,153400,1,0
1.52638E+18,27,AybeeRuby,153072,153072,1,0
1.62283E+18,16,ZuuLuuh_12,152223,152223,1,1
352017511,477,kingjustinv,151265,667808,1,0
1.52725E+18,244,acoffllc,146261,667808,3,0
1.54001E+18,343,breeeandrew,145443,667808,1,0
9.55395E+17,52,morgiesketit,143822,143822,1,1
8.00764E+17,2120,thesecondborn_,142918,667808,1,0
627375109,682,CrewKanikule,142764,164668,2,0
51970520,97,_niabailey,141423,667808,1,0
21171737,521,Wallyography,139544,139544,2,0
3098685534,1485,RandomlyAimless,136445,667808,2,0
470231033,487,C_Dilice,135873,135873,1,1
7.51929E+17,29,rino0026,135350,135350,1,0
52828637,2152,dezzie516,135263,667808,1,0
1.42183E+18,16,dealingwithmybs,134666,134666,2,0
1.57734E+18,90,sweetchees___,133696,133696,3,0
1.61706E+18,166,KingColeVA,133531,133531,1,1
1.18017E+18,561,tokabokaaa,132289,132376,1,0
214731434,2455,drraagonboy,131858,667808,2,0
43189236,730,AWillByTheWay,131323,136297,1,0
228931869,530,kindanotmani,129661,129661,1,0
1.42398E+18,33,Gracee_laurenx,129607,129607,1,0
3375342137,943,Wehibbb,128928,568869,2,0
139517565,3146,tybarber_,128828,667808,1,0
1644929066,2222,sunhnity,128797,128797,1,1
876943026,1843,trvpic4l,128710,128710,1,0
3498513743,212,meriimanel,128019,566216,2,0
1.08445E+18,53,topherChriiis,125916,125916,1,0
87810315,564,wizrd_k,125408,125612,1,0
295852979,154,uNcL3LoK0,124965,124965,2,0
972363553,1345,AMVNDALYNN,124925,667808,2,0
1.30342E+18,128,LexFit4U,124713,124713,1,0
185618166,552,KxngKwame,124352,667808,1,0
20436728,1280,theSHINEprjct,124271,124271,1,0
1.06095E+18,4352,opeTubora_,124228,667808,2,0
221203908,1883,ssm_xoxobaby,124110,667808,1,0
1.07177E+18,920,TeeeeeLV,124084,667808,1,0
9.53611E+17,2458,ZeeKansiime,124001,667808,1,0
1.5091E+18,34,shays_say2,123446,123446,1,0
1.53003E+18,116,SIVADTHEROYAL,118648,118648,1,1
55391324,528,YOgirlzBF,117422,117422,1,0
3352961590,957,gbemiova,116761,116761,1,0
1.63056E+18,1511,akuffubeaa,115532,667808,1,0
1.09652E+18,1045,Robsonstvnna,114348,580676,1,0
7.88888E+17,64,Fyss_D,114333,114333,1,1
253826483,399,YaBoyIsTheTruth,112818,112818,2,0
438071496,290,Dyne_PhO,112621,112621,1,1
561672501,370,SirSavani,111780,667808,2,0
1.09856E+18,644,CHABADIILE,111087,667808,2,0
1.20409E+18,189,savvysensai,110845,110845,1,0
1.49544E+18,558,thetunde_azeez,110432,667808,1,0
3652602922,483,BecksBeckss,106488,667808,3,0
1.08746E+18,659,hesblonder,106377,431636,3,0
3385867733,880,vhictor_,106244,667808,2,0
2234259057,2395,maimbo_kush,104278,667808,2,0
103839807,2855,McMwiti,101310,667808,3,0
440669754,3256,_beingFrank_,98837,667808,4,0
9.53529E+17,108,Bigskoolyy,98577,667808,1,0
1.16965E+18,423,dropsofmo_,98336,667808,2,0
2422808220,130,evvrry,97675,667808,3,0
171214072,2035,ajascogram,96255,667808,2,0
1.40582E+18,442,__ozie,94988,667808,3,0
420833763,862,_usherrr,94368,94368,1,0
4794675392,256,Thothi_N,94160,94160,1,0
315216445,552,IAmTatianaImani,93060,93060,1,1
199232443,596,DianaInnocent,92230,92230,1,0
1.464E+18,0,BabyItsChelseyy,91703,91703,1,1
1.18577E+18,43,librascales1010,91385,667808,1,0
1.36078E+18,1332,CurlyHeavenn,87332,667808,1,0
1.2149E+18,43,Pablobillz1,86908,86908,1,0
1.22014E+18,524,LuvUnicki,86057,667808,2,0
328666050,401,smurffdurff69,86040,667808,4,0
159551228,1224,CallMeTave,85608,667808,1,0
7.85667E+17,232,comradealex_,84602,84602,1,1
707543869,463,Kayla_H_650,84582,667808,3,0
319786012,811,_Emperorr,84558,667808,2,0
7.31452E+17,104,Amadeus_Roy,84528,667808,2,0
175112622,905,LOFT_SSO,84355,667808,1,0
1.5315E+18,26,iamrealbayo,83815,83815,1,0
1.24053E+18,129,quatreroku,83484,83484,1,1
166345686,254,mermaid_ab,82264,82264,1,0
1.27701E+18,30,YoGirlLexii,82033,82033,1,0
1.2155E+18,133,mackey_jermaine,79914,667808,2,0
196823783,1247,vanillahontas,79912,667808,3,0
1.05127E+18,480,fleetchyeetos,79821,667808,3,0
50223029,1320,YoSoyKiea,84197,667808,2,0
67194322,661,pmarg77,79581,79581,1,0
1.30792E+18,51,CocoGabrielle3,79511,79511,2,0
1.11491E+18,508,EYucee,78637,667808,1,0
30080724,500,Drea_Duhh,78419,78419,1,0
1.57194E+18,9,Sapphirefloor,78376,78376,1,1
25639875,4610,BlooWoods,78204,667808,1,0
1.58307E+18,96,_NerriG91,78182,667808,1,0
1955354868,515,AKARENRDRGZ,78114,78114,1,0
1.48244E+18,328,EmilyOniKabba,78031,667808,3,0
351292645,1227,thapolokiidd,77981,667808,1,0
1.31423E+18,177,Mzeemhot,77932,667808,2,0
1.34496E+18,284,seesosarun,77905,667808,2,0
1651158816,983,zannotti_,77888,667808,1,0
257538337,6644,evelyn__c,77809,77809,1,0
9.36163E+17,1846,kafui_queen,77385,667808,2,0
1.14177E+18,2631,aldotgee,77241,667808,2,0
4825732160,868,earldawizrd430,76582,76582,2,0
61959613,1523,MrHunterSeals,75852,75852,1,0
3296873505,314,Ruben_micael1,75200,128542,1,1
9.59853E+17,907,Yes_Dee_No2,74838,667808,3,0
1110816018,649,Blackrosess_,74784,667808,2,0
7.38801E+17,215,WelshGamer88,74783,74783,1,1
1.12194E+18,206,iamhamzahridwan,74537,667808,2,0
630767815,1004,30gang_Dada,74550,74550,1,1
2959342203,193,WillyWonka4151,74197,150446,3,0
1.63653E+18,10,itsluluholly,73779,73779,1,0
2237112065,239,SirOla_,73768,73768,2,0
1.05654E+18,498,VictoryNichola1,73499,667808,3,0
1.12861E+18,180,dracon9an,72759,72759,1,1
1.52147E+18,3503,petiteback_,72699,667808,2,0
263049187,1827,Andi_Mbali,72675,667808,2,0
858179647,1863,Lmfeka_,72353,667808,2,0
132155390,483,SouthySavage,71964,71964,1,0
1.36085E+18,6425,NaughtyBoss_,70302,667808,2,0
1.21173E+18,50,AzurMaconnerie,69766,69766,1,1
1.34505E+18,380,SabaSpeaking,68919,69277,1,1
7.92355E+17,467,Joshlamar_,68800,667808,2,0
61116252,262,Badiambo,68643,68643,1,0
2891642577,64,bekaa__aa,68386,68386,1,1
1.59121E+18,33,C__ssszr,68240,68240,1,0
3130214005,1409,Thatigboboy1,67967,667808,2,0
1.44655E+18,15,JBTheTherapist,67538,667808,1,0
7.70891E+17,319,_cutestsyl,67301,667808,2,0
2886917674,952,clameronchowder,67256,67256,2,0
1.32159E+18,4874,Arclighttt,66614,667808,2,0
1859839506,5857,_TyonnaKeyz_,66611,667808,2,0
1.1996E+18,186,OmifeTension,66530,667808,2,0
2197378684,213,J_LasYorker,66180,66180,1,0
79539922,648,astoldbygab_,66019,66019,1,0
135700692,685,PhillyFrieza,64800,64800,1,0
9.58091E+17,2713,damiben_el,64711,667808,1,0
1.20798E+18,280,seifwtf,64511,64511,1,0
